gene\_name & dN & dS & omega \\
SLI\_RS31375 & 0.0023 & 0.0194 & 0.1184 \\
SLI\_RS31400 & 0.0006 & 0.0124 & 0.05155 \\
SLI\_RS31495 & 0.00065 & 0.03685 & 0.00929 \\
SLI\_RS31505 & 0.0007 & 0.0154 & 0.04576 \\
SLI\_RS31515 & 0.0014 & 0.0135 & 0.10654 \\
SLI\_RS31530 & 0.0007 & 0.0108 & 0.06068 \\
SLI\_RS31535 & 0 & 0 & 0 \\
SLI\_RS31550 & 0 & 0.02865 & 0 \\
SLI\_RS31555 & 0.0017 & 0 & NA \\
SLI\_RS31565 & 0 & 0 & 0 \\
SLI\_RS31570 & 0.002 & 0.0451 & 0.04433 \\
SLI\_RS31575 & 0.005 & 0.0278 & 0.18091 \\
SLI\_RS31580 & 0.0036 & 0 & NA \\
SLI\_RS31585 & 0 & 0.0576 & 0 \\
SLI\_RS31600 & 0 & 0.021 & 0 \\
SLI\_RS31610 & 0.0019 & 0.0102 & 0.18346 \\
SLI\_RS31615 & 0.0057 & 0.0182 & 0.31265 \\
SLI\_RS31620 & 0.0012 & 0.0417 & 0.02843 \\
SLI\_RS31625 & 0.0027 & 0.0164 & 0.16638 \\
SLI\_RS31635 & 0.0012 & 0.0234 & 0.04981 \\
SLI\_RS31640 & 0.0147 & 0.0346 & 0.4259 \\
SLI\_RS31645 & 0.0054 & 0.0286 & 0.177406666666667 \\
SLI\_RS31655 & 0.0012 & 0.0643 & 0.0183 \\
SLI\_RS31660 & 0.0034 & 0.0185 & 0.18543 \\
SLI\_RS31665 & 0.0084 & 0.0664 & 0.12655 \\
SLI\_RS31675 & 0 & 0.0251 & 0 \\
SLI\_RS31680 & 0 & 0.041 & 0 \\
SLI\_RS31720 & 0 & 0.0203 & 0 \\
SLI\_RS31725 & 0.0021 & 0.0236 & 0.08882 \\
SLI\_RS31730 & 0.0054 & 0.09015 & 0.06587 \\
SLI\_RS31735 & 0.0019 & 0.0142 & 0.13615 \\
SLI\_RS31745 & 0.0033 & 0.0324 & 0.10064 \\
SLI\_RS31755 & 0 & 0.0501 & 0 \\
SLI\_RS31760 & 0.00153333333333333 & 0.0494666666666667 & 0.0349966666666667 \\
SLI\_RS32060 & 0.0003 & 0.0338 & 0.00431 \\
SLI\_RS32065 & 0.0002 & 0.04295 & 0.002425 \\
SLI\_RS32070 & 0 & 0.02185 & 0 \\
SLI\_RS32080 & 0.0008 & 0 & NA \\
SLI\_RS32085 & 0 & 0.0262 & 0 \\
SLI\_RS32090 & 0 & 0.0405 & 0 \\
SLI\_RS32095 & 0.00135 & 0.02725 & 0.089025 \\
SLI\_RS32100 & 0.0007 & 0.0387 & 0.01838 \\
SLI\_RS32115 & 0.0014 & 0.03 & 0.04732 \\
SLI\_RS32120 & 0.0027 & 0.02095 & 0.13226 \\
SLI\_RS32125 & 0 & 0.0108 & 0 \\
SLI\_RS32130 & 0 & 0.0626 & 0 \\
SLI\_RS32135 & 0 & 0.0182 & 0 \\
SLI\_RS32140 & 0.0006 & 0.0351 & 0.02836 \\
SLI\_RS32145 & 0.0061 & 0.0609 & 0.086165 \\
SLI\_RS32155 & 0.0036 & 0.0297 & 0.12152 \\
SLI\_RS32170 & 0.002 & 0.0262 & 0.07774 \\
SLI\_RS32190 & 0.0027 & 0.0086 & 0.3082 \\
SLI\_RS32195 & 0.0017 & 0.0364 & 0.04775 \\
SLI\_RS32210 & 0.00176666666666667 & 0.00836666666666667 & 0.149113333333333 \\
SLI\_RS32225 & 0.001 & 0.0243 & 0.04262 \\
SLI\_RS32235 & 0.0012 & 0 & NA \\
SLI\_RS32245 & 0.00065 & 0 & NA \\
SLI\_RS32260 & 0.00285 & 0.0256 & 0.14046 \\
SLI\_RS32265 & 0.0052 & 0.1192 & 0.04329 \\
SLI\_RS32275 & 0.0076 & 0.0896 & 0.08518 \\
SLI\_RS32280 & 0.0118 & 0.169 & 0.06994 \\
SLI\_RS32285 & 0.0148 & 0.112 & 0.142645 \\
SLI\_RS32290 & 0 & 0 & 0 \\
SLI\_RS32295 & 0.0011 & 0.0139 & 0.08101 \\
SLI\_RS32310 & 0.0016 & 0.0262 & 0.06249 \\
SLI\_RS32320 & 0.0024 & 0.0228 & 0.1024 \\
SLI\_RS32325 & 0.0034 & 0.023 & 0.14937 \\
SLI\_RS32335 & 0 & 0.0257 & 0 \\
SLI\_RS32340 & 0.0026 & 0.02134 & NA \\
SLI\_RS32350 & 0 & 0.014 & 0 \\
SLI\_RS32355 & 0.00045 & 0 & NA \\
SLI\_RS32360 & 0.00105 & 0.08325 & 0.01006 \\
SLI\_RS32370 & 0.0017 & 0.0162 & 0.10205 \\
SLI\_RS32395 & 0.0006 & 0.0284 & 0.02048 \\
SLI\_RS32405 & 0.002 & 0.0461 & 0.04383 \\
SLI\_RS32410 & 0.00395 & 0 & NA \\
SLI\_RS32415 & 0.00365 & 0.0185 & 0.255415 \\
SLI\_RS32420 & 0 & 0.0211 & 0 \\
SLI\_RS32430 & 0.0004 & 0.0231 & 0.01908 \\
SLI\_RS32440 & 0.0026 & 0.0474 & 0.05575 \\
SLI\_RS32450 & 0.0031 & 0.0659 & 0.04665 \\
SLI\_RS32455 & 0.0013 & 0.0567 & 0.02256 \\
SLI\_RS32460 & 0.0008 & 0.0219 & 0.03753 \\
SLI\_RS32470 & 0.0018 & 0.045 & 0.02928 \\
SLI\_RS32475 & 0.00133333333333333 & 0.04 & 0.0675266666666667 \\
SLI\_RS32480 & 0 & 0 & 0 \\
SLI\_RS32490 & 0.0011 & 0.0126 & 0.09128 \\
SLI\_RS32495 & 0.00125 & 0.04345 & 0.04239 \\
SLI\_RS32500 & 0.0012 & 0.032 & 0.0376 \\
SLI\_RS32510 & 0.0038 & 0.0299 & 0.12605 \\
SLI\_RS32515 & 0 & 0.0191 & 0 \\
SLI\_RS32520 & 0 & 0 & 0 \\
SLI\_RS32525 & 0.00365 & 0.03195 & 0.2015 \\
SLI\_RS32530 & 0.002 & 0 & NA \\
SLI\_RS32535 & 0 & 0.00888 & 0 \\
SLI\_RS32540 & 0.0019 & 0.01155 & 0.148985 \\
SLI\_RS32555 & 0.0021 & 0.014 & 0.14695 \\
SLI\_RS32565 & 0.001 & 0 & NA \\
SLI\_RS32575 & 0.003 & 0.0134666666666667 & NA \\
SLI\_RS32595 & 0.0023 & 0.0265 & 0.08481 \\
SLI\_RS32610 & 0.0012 & 0.00825 & 0.073135 \\
SLI\_RS32640 & 0 & 0.05355 & 0 \\
SLI\_RS32645 & 0.0015 & 0.038 & 0.04047 \\
SLI\_RS32660 & 0.0018 & 0.1139 & 0.01573 \\
SLI\_RS32665 & 0 & 0 & 0 \\
SLI\_RS32670 & 0.0015 & 0.0398 & 0.03866 \\
SLI\_RS32675 & 0 & 0 & 0 \\
SLI\_RS32680 & 0.0007 & 0.0164 & 0.04179 \\
SLI\_RS32695 & 0 & 0.0145 & 0 \\
SLI\_RS32700 & 0 & 0.0219 & 0 \\
SLI\_RS32705 & 0.0055 & 0.0592 & 0.09243 \\
SLI\_RS32710 & 0.0028 & 0.0233 & 0.12097 \\
SLI\_RS32715 & 0 & 0.0287 & 0 \\
SLI\_RS32720 & 0.00256666666666667 & 0.0499333333333333 & 0.03749 \\
SLI\_RS32745 & 0.0008 & 0.0744 & 0.01022 \\
SLI\_RS32760 & 0 & 0.0339 & 0 \\
SLI\_RS32775 & 0 & 0 & 0 \\
SLI\_RS32780 & 0.00065 & 0 & NA \\
SLI\_RS32800 & 0.0015 & 0 & NA \\
SLI\_RS32815 & 0 & 0.042 & 0 \\
SLI\_RS32830 & 0.0011 & 0 & NA \\
SLI\_RS32835 & 0 & 0.0086 & 0 \\
SLI\_RS32840 & 0 & 0.0646 & 0 \\
SLI\_RS32845 & 0 & 0.0384 & 0 \\
SLI\_RS32850 & 0 & 0.0359 & 0 \\
SLI\_RS32855 & 0 & 0.0423 & 0 \\
SLI\_RS32860 & 0 & 0.0374 & 0 \\
SLI\_RS32900 & 0.000566666666666667 & 0.0249666666666667 & 0.02888 \\
SLI\_RS32905 & 0 & 0.0734 & 0 \\
SLI\_RS32920 & 0 & 0.0212 & 0 \\
SLI\_RS32925 & 0 & 0.0309 & 0 \\
SLI\_RS32930 & 0.0038 & 0.0197 & 0.19557 \\
SLI\_RS32935 & 0.0048 & 0.1021 & 0.04664 \\
SLI\_RS32940 & 0.0008 & 0.0182 & 0.04594 \\
SLI\_RS32950 & 0.0032 & 0.0018 & NA \\
SLI\_RS32955 & 0.0018 & 0.0348 & 0.05038 \\
SLI\_RS32960 & 0.0045 & 0 & NA \\
SLI\_RS32965 & 0.0016 & 0 & NA \\
SLI\_RS32985 & 0.0041 & 0.0106 & 0.39009 \\
SLI\_RS32995 & 0.0018 & 0.0106 & 0.16903 \\
SLI\_RS33005 & 0 & 0.06 & 0 \\
SLI\_RS33010 & 0 & 0.0181 & 0 \\
SLI\_RS33015 & 0.00055 & 0.0181 & 0.01484 \\
SLI\_RS33025 & 0 & 0.0312 & 0 \\
SLI\_RS33035 & 0.0043 & 0.027 & 0.16116 \\
SLI\_RS33040 & 0.0044 & 0.0268 & 0.16506 \\
SLI\_RS33050 & 0.0033 & 0.0144 & 0.22686 \\
SLI\_RS33055 & 0.00065 & 0.0096 & NA \\
SLI\_RS33060 & 0 & 0 & 0 \\
SLI\_RS33065 & 0.0041 & 0.0396 & 0.10453 \\
SLI\_RS33070 & 0.0013 & 0.0142 & 0.046015 \\
SLI\_RS33075 & 0.0093 & 0.0078 & NA \\
SLI\_RS33080 & 0.00425 & 0.04545 & 0.205395 \\
SLI\_RS33085 & 0 & 0.038 & 0 \\
SLI\_RS33090 & 0.0036 & 0.0357 & 0.10006 \\
SLI\_RS33100 & 0.0027 & 0.0291 & 0.09354 \\
SLI\_RS33110 & 0 & 0.006 & 0 \\
SLI\_RS33120 & 0 & 0 & 0 \\
SLI\_RS33255 & 0.006 & 0.1727 & 0.03456 \\
SLI\_RS33260 & 0.00155 & 0.0861 & 0.00893 \\
SLI\_RS33265 & 0.0025 & 0.0359666666666667 & 0.0707166666666667 \\
SLI\_RS33270 & 0.0018 & 0.0598 & 0.02949 \\
SLI\_RS33275 & 0.0015 & 0.0326 & 0.04493 \\
SLI\_RS33280 & 0.017325 & 0.0185 & NA \\
SLI\_RS33300 & 0.0051 & 0.03 & 0.17 \\
SLI\_RS33305 & 0.0047 & 0.05 & 0.09341 \\
SLI\_RS33315 & 0.0191 & 1.6074 & 0.01189 \\
SLI\_RS33320 & 0.0051 & 0.0256 & 0.1987 \\
SLI\_RS33340 & 0 & 0.0991 & 0 \\
SLI\_RS33350 & 0 & 0.0129 & 0 \\
SLI\_RS33355 & 0.0016 & 0.01565 & 0.113225 \\
SLI\_RS33365 & 0.0014 & 0 & NA \\
SLI\_RS33370 & 0.0008 & 0.0122 & 0.0624 \\
SLI\_RS33385 & 0.00255 & 0.016675 & 0.172265 \\
SLI\_RS33390 & 0.0004 & 0.008175 & 0.017215 \\
SLI\_RS33400 & 0.001 & 0.0302 & 0.03341 \\
SLI\_RS33405 & 0.0013 & 0.0248 & 0.05118 \\
SLI\_RS33415 & 0.0029 & 0.0153 & 0.19032 \\
SLI\_RS33425 & 0.0023 & 0.0076 & 0.30629 \\
SLI\_RS33490 & 0 & 0.0113 & 0 \\
SLI\_RS33495 & 0.0016 & 0.0164 & 0.09861 \\
SLI\_RS33500 & 0 & 0 & 0 \\
SLI\_RS33525 & 0.0029 & 0.0644 & 0.04562 \\
SLI\_RS33540 & 0.0034 & 0.503725 & NA \\
SLI\_RS33545 & 0.0043 & 0.07195 & 0.04749 \\
SLI\_RS33550 & 0 & 0.0121 & 0 \\
SLI\_RS33555 & 0.0012 & 0.0141 & 0.08611 \\
SLI\_RS33560 & 0.0009 & 0.0667 & 0.0132 \\
SLI\_RS33575 & 0.001 & 0.0255 & 0.03964 \\
SLI\_RS33595 & 0.001 & 0.0084 & 0.12434 \\
SLI\_RS33605 & 0.001 & 0.0176 & 0.05403 \\
SLI\_RS33610 & 0 & 0.1201 & 0 \\
SLI\_RS33615 & 0.0023 & 0.049 & 0.04653 \\
SLI\_RS33620 & 0.003 & 0.0328 & 0.09296 \\
SLI\_RS33625 & 0 & 0 & 0 \\
SLI\_RS33630 & 0 & 0.0163 & 0 \\
SLI\_RS33635 & 0 & 0.0144 & 0 \\
SLI\_RS33640 & 0.002 & 0.0153 & 0.13166 \\
SLI\_RS33650 & 0.0014 & 0.0391 & 0.03561 \\
SLI\_RS33655 & 0 & 0 & 0 \\
SLI\_RS33660 & 0.000975 & 0 & NA \\
SLI\_RS33665 & 0 & 0 & 0 \\
SLI\_RS33675 & 0.0009 & 0.0204 & 0.04487 \\
SLI\_RS33685 & 0.0018 & 0.0881 & 0.02092 \\
SLI\_RS33695 & 0.0051 & 0.1189 & 0.04319 \\
SLI\_RS33700 & 0.0015 & 0.0104 & 0.14813 \\
SLI\_RS33705 & 0.0008 & 0.0103 & 0.07699 \\
SLI\_RS33710 & 0.0142 & 0.0606 & 0.23493 \\
SLI\_RS33715 & 0.0022 & 0.0357 & 0.06185 \\
SLI\_RS33720 & 0 & 0.0138 & 0 \\
SLI\_RS33725 & 0.0018 & 0.0266 & 0.06649 \\
SLI\_RS33740 & 0.0012 & 0.0306 & 0.03988 \\
SLI\_RS33750 & 0 & 0 & 0 \\
SLI\_RS33755 & 0 & 0.0277 & 0 \\
SLI\_RS33760 & 0.0014 & 0.0241 & 0.05867 \\
SLI\_RS33770 & 0.0027 & 0.0167 & 0.16191 \\
SLI\_RS33775 & 0.0012 & 0.0681 & 0.01724 \\
SLI\_RS33780 & 0.0023 & 0.0564 & 0.03341 \\
SLI\_RS33785 & 0 & 0.0201 & 0 \\
SLI\_RS33805 & 0.0014 & 0.0455 & 0.03093 \\
SLI\_RS33810 & 0 & 0 & 0 \\
SLI\_RS33815 & 0.0015 & 0.0975 & 0.01584 \\
SLI\_RS33820 & 0.0013 & 0.0158 & 0.07934 \\
SLI\_RS33825 & 0 & 0.056 & 0 \\
SLI\_RS33830 & 0 & 0.0612 & 0 \\
SLI\_RS33835 & 0.00125 & 0.0126 & 0.10514 \\
SLI\_RS33840 & 0.00085 & 0 & NA \\
SLI\_RS33850 & 0 & 0.0855 & 0 \\
SLI\_RS33860 & 0.0011 & 0.0226 & 0.04702 \\
SLI\_RS33865 & 0 & 0.0205 & 0 \\
SLI\_RS33870 & 0 & 0 & 0 \\
SLI\_RS33880 & 0.0028 & 0.0339 & 0.08309 \\
SLI\_RS33885 & 0.000966666666666667 & 0.00796666666666667 & NA \\
SLI\_RS33890 & 0 & 0.0385 & 0 \\
SLI\_RS33895 & 0.0023 & 0.0134 & 0.17547 \\
SLI\_RS33900 & 0 & 0 & 0 \\
SLI\_RS33905 & 0.0029 & 0.0324 & 0.09668 \\
SLI\_RS33915 & 0.0036 & 0.0085 & 0.42132 \\
SLI\_RS33940 & 0.00055 & 0.0214 & 0.04621 \\
SLI\_RS33945 & 0 & 0 & 0 \\
SLI\_RS33960 & 0.0011 & 0.0656 & 0.01678 \\
SLI\_RS33970 & 0.001 & 0.0207 & 0.04672 \\
SLI\_RS33975 & 0.0089 & 0.0778 & 0.1138 \\
SLI\_RS33980 & 0 & 0.0552 & 0 \\
SLI\_RS33985 & 0.0031 & 0.0598 & 0.05124 \\
SLI\_RS34000 & 0.001 & 0.0357 & 0.02855 \\
SLI\_RS34005 & 0 & 0 & 0 \\
SLI\_RS34010 & 0.0064 & 0.0388 & 0.16449 \\
SLI\_RS34020 & 0.0056 & 0.0235 & 0.23874 \\
SLI\_RS34030 & 0 & 0 & 0 \\
SLI\_RS34035 & 0 & 0 & 0 \\
SLI\_RS34040 & 0 & 0.021 & 0 \\
SLI\_RS34045 & 0.0041 & 0.0351 & 0.11807 \\
SLI\_RS34050 & 0 & 0 & 0 \\
SLI\_RS34055 & 0 & 0 & 0 \\
SLI\_RS34060 & 0.0031 & 0.07 & 0.04471 \\
SLI\_RS34755 & 0.0007 & 0.0636 & 0.01167 \\
SLI\_RS34770 & 0.0008 & 0.0248 & 0.03044 \\
SLI\_RS34775 & 0 & 0.2312 & 0 \\
SLI\_RS34780 & 0 & 0.0103 & 0 \\
SLI\_RS34785 & 0.0015 & 0.00525 & NA \\
SLI\_RS34790 & 0.002 & 0.0332 & 0.06107 \\
SLI\_RS34795 & 0.0016 & 0 & NA \\
SLI\_RS34800 & 0.00345 & 0.05915 & 0.19941 \\
SLI\_RS34810 & 0.00175 & 0.05575 & 0.028135 \\
SLI\_RS34815 & 0.0014 & 0.0507 & 0.0274 \\
SLI\_RS34820 & 0 & 0 & 0 \\
SLI\_RS34825 & 0 & 0 & 0 \\
SLI\_RS34835 & 0 & 0.0069 & 0 \\
SLI\_RS34845 & 0 & 0.0149 & 0 \\
SLI\_RS34860 & 0.0037 & 0.0271 & 0.1374 \\
SLI\_RS34865 & 0.0013 & 0.0176 & 0.07364 \\
SLI\_RS34870 & 0 & 0 & 0 \\
SLI\_RS34875 & 0.0011 & 0 & NA \\
SLI\_RS34880 & 0.003 & 0.0335 & 0.08942 \\
SLI\_RS34890 & 0 & 0.0176 & 0 \\
SLI\_RS34895 & 0.00323333333333333 & 0.0669333333333333 & 0.0584933333333333 \\
SLI\_RS34900 & 0.0029 & 0.0823 & 0.03508 \\
SLI\_RS34910 & 0.00155 & 0.02615 & 0.080565 \\
SLI\_RS34920 & 0.0012 & 0.0068 & 0.17888 \\
SLI\_RS34930 & 0.0021 & 0.0304 & 0.07029 \\
SLI\_RS34960 & 0 & 0.0274 & 0 \\
SLI\_RS34970 & 0.0117 & 0.0457 & 0.25678 \\
SLI\_RS34975 & 0.0018 & 0.024 & 0.0735 \\
SLI\_RS34980 & 0.0027 & 0.1024 & 0.02682 \\
SLI\_RS34995 & 0 & 0.0272 & 0 \\
SLI\_RS35000 & 0.0007 & 0.0255 & 0.0293 \\
SLI\_RS35005 & 0 & 0.0348 & 0 \\
SLI\_RS35015 & 0.0015 & 0.03895 & 0.04398 \\
SLI\_RS35020 & 0.00315 & 0.01205 & NA \\
SLI\_RS35030 & 0 & 0 & 0 \\
SLI\_RS35040 & 0 & 0.0029 & 0 \\
SLI\_RS35050 & 0 & 0.0126 & 0 \\
SLI\_RS35055 & 0.0024 & 0 & NA \\
SLI\_RS35060 & 0 & 0.0464 & 0 \\
SLI\_RS35070 & 0 & 0.0425 & 0 \\
SLI\_RS35075 & 0.0018 & 0.0274 & 0.06526 \\
SLI\_RS35090 & 0.0028 & 0.0335 & 0.08381 \\
SLI\_RS35110 & 0.0007 & 0.0422 & 0.01749 \\
SLI\_RS35130 & 0.0039 & 0.0052 & 0.75718 \\
SLI\_RS35135 & 0.0043 & 0.0235 & 0.18087 \\
SLI\_RS35140 & 0.00125 & 0.02205 & 0.04876 \\
SLI\_RS35150 & 0 & 0.0098 & 0 \\
SLI\_RS35155 & 0.0003 & 0.0528 & 0.00383333333333333 \\
SLI\_RS35170 & 0.0014 & 0.0404 & 0.03517 \\
SLI\_RS35175 & 0 & 0.1027 & 0 \\
SLI\_RS35195 & 0 & 0 & 0 \\
SLI\_RS35205 & 0.001 & 0.0054 & 0.1839 \\
SLI\_RS35240 & 0 & 0.0054 & 0 \\
SLI\_RS35245 & 0 & 0.0346 & 0 \\
SLI\_RS35250 & 0 & 0.0067 & 0 \\
SLI\_RS35260 & 0 & 0 & 0 \\
SLI\_RS35265 & 0 & 0.0037 & 0 \\
SLI\_RS35270 & 0 & 0.0069 & 0 \\
SLI\_RS35285 & 0.0028 & 0.0594 & 0.04677 \\
SLI\_RS35290 & 0 & 0.0068 & 0 \\
SLI\_RS35295 & 0 & 0.0471 & 0 \\
SLI\_RS35300 & 0 & 0.038 & 0 \\
SLI\_RS35305 & 0 & 0.0403 & 0 \\
SLI\_RS35310 & 0.0016 & 0.053 & 0.03054 \\
SLI\_RS35315 & 0.0021 & 0.00256666666666667 & NA \\
SLI\_RS35330 & 0.00225 & 0 & NA \\
SLI\_RS35340 & 0.0032 & 0.0448 & 0.07108 \\
SLI\_RS35350 & 0.001 & 0.0203 & NA \\
SLI\_RS35355 & 0.0012 & 0.0249 & 0.04672 \\
SLI\_RS35360 & 0 & 0.0311 & 0 \\
SLI\_RS35365 & 0.0038 & 0.065 & 0.05772 \\
SLI\_RS35370 & 0 & 0.0167 & 0 \\
SLI\_RS35380 & 0.00125 & 0.031 & 0.04209 \\
SLI\_RS35385 & 0.0006 & 0.0026 & 0.22481 \\
SLI\_RS35395 & 0.0016 & 0.0119 & 0.13681 \\
SLI\_RS35410 & 0 & 0 & 0 \\
SLI\_RS35425 & 0 & 0.0499 & 0 \\
SLI\_RS35430 & 0.0053 & 0.0089 & 0.59275 \\
SLI\_RS35435 & 0.0021 & 0.017 & 0.12568 \\
SLI\_RS35440 & 0.0116 & 0 & NA \\
SLI\_RS35445 & 0.0043 & 0.0266 & 0.1626 \\
SLI\_RS35465 & 0 & 0.009 & 0 \\
SLI\_RS35475 & 0 & 0.0055 & 0 \\
SLI\_RS35480 & 0 & 0 & 0 \\
SLI\_RS35485 & 0.00195 & 0.01895 & 0.078375 \\
SLI\_RS35490 & 0.0016 & 0 & NA \\
SLI\_RS35495 & 0 & 0.0203 & 0 \\
SLI\_RS35500 & 0.0037 & 0 & NA \\
SLI\_RS35510 & 0 & 0.0429 & 0 \\
SLI\_RS35515 & 0 & 0 & 0 \\
SLI\_RS35535 & 0.0013 & 0.0367 & 0.03664 \\
SLI\_RS35545 & 0 & 0.0424 & 0 \\
SLI\_RS35550 & 0 & 0 & 0 \\
SLI\_RS35560 & 0.0073 & 0.0434 & 0.16784 \\
SLI\_RS35565 & 0.0027 & 0.024 & 0.11118 \\
SLI\_RS35570 & 0.0021 & 0.0419 & 0.05048 \\
SLI\_RS35575 & 0.0048 & 0.0423 & 0.11276 \\
SLI\_RS35590 & 0 & 0.0217 & 0 \\
SLI\_RS35595 & 0.0064 & 0.057 & 0.11227 \\
SLI\_RS35610 & 0.0036 & 0.0428 & 0.08411 \\
SLI\_RS35625 & 0 & 0 & 0 \\
SLI\_RS35630 & 0.004 & 0.024 & 0.16839 \\
SLI\_RS35635 & 0 & 0.0357 & 0 \\
SLI\_RS35645 & 0.0004 & 0.0221 & 0.01858 \\
SLI\_RS35650 & 0 & 0 & 0 \\
SLI\_RS35670 & 0.0023 & 0.0394 & 0.0578 \\
SLI\_RS35685 & 0 & 0.0237 & 0 \\
SLI\_RS35695 & 0.0017 & 0.01205 & 0.07121 \\
SLI\_RS35710 & 0.0018 & 0.0185 & 0.09476 \\
SLI\_RS35715 & 0.0009 & 0.0121 & 0.07114 \\
SLI\_RS35720 & 0 & 0.0133 & 0 \\
SLI\_RS35725 & 0.0024 & 0.0151 & 0.15907 \\
SLI\_RS35730 & 0.0015 & 0.014 & 0.10484 \\
SLI\_RS35735 & 0 & 0 & 0 \\
SLI\_RS35740 & 0.003 & 0.0743 & 0.03994 \\
SLI\_RS35745 & 0.0004 & 0.0174 & 0.02405 \\
SLI\_RS35770 & 0.00316666666666667 & 0.0221666666666667 & NA \\
SLI\_RS35780 & 0.0029 & 0.0192 & 0.13169 \\
SLI\_RS35790 & 0.0076 & 0.061 & 0.12519 \\
SLI\_RS35795 & 0.0045 & 0.0066 & 0.68134 \\
SLI\_RS35815 & 0.0022 & 0.0074 & 0.29616 \\
SLI\_RS35820 & 0.00445 & 0.0214 & 0.239895 \\
SLI\_RS35825 & 0.0015 & 0.0134 & 0.11422 \\
SLI\_RS35835 & 0.0053 & 0.0123 & 0.42865 \\
SLI\_RS35855 & 0.00163333333333333 & 0.0388666666666667 & 0.0398933333333333 \\
SLI\_RS35860 & 0.000766666666666667 & 0.00243333333333333 & NA \\
SLI\_RS35865 & 0 & 0.0058 & 0 \\
SLI\_RS35870 & 0 & 0.0107 & 0 \\
SLI\_RS35880 & 0.0024 & 0.0378 & 0.06224 \\
SLI\_RS35885 & 0 & 0.0091 & 0 \\
SLI\_RS35890 & 0.0014 & 0.0142 & 0.09908 \\
SLI\_RS35895 & 0.00555 & 0.0241 & NA \\
SLI\_RS35915 & 0.0034 & 0 & NA \\
SLI\_RS35925 & 0.0024 & 0.0315 & 0.07552 \\
SLI\_RS35935 & 0.0068 & 0.111 & 0.06166 \\
SLI\_RS35940 & 0.0033 & 0.0062 & 0.53108 \\
SLI\_RS35945 & 0.0075 & 0.0126 & 0.59075 \\
SLI\_RS35950 & 0.0026 & 0.0324 & 0.08071 \\
SLI\_RS35955 & 0.00435 & 0.02325 & 0.18818 \\
SLI\_RS35960 & 0.0044 & 0.0426 & 0.104 \\
SLI\_RS35985 & 0.004 & 0.0173 & 0.23302 \\
SLI\_RS35990 & 0.0045 & 0 & NA \\
SLI\_RS35995 & 0.0028 & 0.0271 & 0.10178 \\
SLI\_RS36000 & 0.0016 & 0 & NA \\
SLI\_RS36015 & 0.0047 & 0.0359 & 0.13217 \\
SLI\_RS36020 & 0 & 0.0126 & 0 \\
SLI\_RS36035 & 0.0283 & 0.0906 & 0.31233 \\
SLI\_RS36040 & 0.0067 & 0.034 & 0.19794 \\
SLI\_RS36045 & 0.0047 & 0.0271 & 0.1754 \\
SLI\_RS36050 & 0 & 0.035 & 0 \\
SLI\_RS36060 & 0.0053 & 0.0191 & 0.27788 \\
SLI\_RS36070 & 0.0079 & 0.025 & 0.31615 \\
SLI\_RS36075 & 0 & 0.0236 & 0 \\
SLI\_RS36080 & 0.002 & 0.04 & 0.04875 \\
SLI\_RS36090 & 0.0024 & 0.057 & 0.04217 \\
SLI\_RS36100 & 0 & 0 & 0 \\
SLI\_RS36110 & 0.0046 & 0.0596 & 0.07746 \\
SLI\_RS36115 & 0.0024 & 0.0352 & 0.06844 \\
SLI\_RS36125 & 0.0063 & 0.0492 & 0.12819 \\
SLI\_RS36130 & 0.0011 & 0.0377 & 0.02899 \\
SLI\_RS36135 & 0 & 0.0218 & 0 \\
SLI\_RS36145 & 0 & 0.0106 & 0 \\
SLI\_RS36150 & 0.0021 & 0.0062 & 0.33219 \\
SLI\_RS36165 & 0 & 0.0148 & 0 \\
SLI\_RS36170 & 0.0026 & 0.0168 & 0.15251 \\
SLI\_RS36180 & 0.00055 & 0.02075 & 0.03123 \\
SLI\_RS36185 & 0 & 0.0207 & 0 \\
SLI\_RS36190 & 0.00576666666666667 & 0.0195 & NA \\
SLI\_RS36195 & 0.0015 & 0.0269 & 0.05625 \\
SLI\_RS36200 & 0 & 0.0351 & 0 \\
SLI\_RS36210 & 0.0028 & 0.0307 & 0.08986 \\
SLI\_RS36230 & 0 & 0.03445 & 0 \\
SLI\_RS36235 & 0.000233333333333333 & 0.0117333333333333 & 0.00693666666666667 \\
SLI\_RS36240 & 0 & 0.0261 & 0 \\
SLI\_RS36255 & 0.0027 & 0.0304 & 0.09029 \\
SLI\_RS36260 & 0.0038 & 0.0197 & 0.19507 \\
SLI\_RS36270 & 0.0008 & 0.0046 & 0.17009 \\
SLI\_RS36275 & 0.0033 & 0.00775 & 0.21225 \\
SLI\_RS36285 & 0.0037 & 0.0417 & 0.08929 \\
SLI\_RS36290 & 0.0022 & 0.0337 & 0.06406 \\
SLI\_RS36310 & 0 & 0.0129 & 0 \\
SLI\_RS36315 & 0.0007 & 0 & NA \\
SLI\_RS36325 & 0.001 & 0 & NA \\
SLI\_RS36330 & 0.0012 & 0 & NA \\
SLI\_RS36340 & 0 & 0 & 0 \\
SLI\_RS36360 & 0.0006 & 0.00525 & 0.055785 \\
SLI\_RS36365 & 0.01985 & 0.0538 & 0.226775 \\
SLI\_RS36370 & 0.0037 & 0.0164 & NA \\
SLI\_RS36375 & 0.0023 & 0.0413 & 0.036635 \\
SLI\_RS36380 & 0 & 0.0461 & 0 \\
